comments	contain_gender_bias	bias	hate
ㅋㅋㅋㅋㅋ 티비조선 천사네 ㅋㅋ 50퍼센트 가져가도 되는데 25퍼센트면 혜자지	False	none	none
ㅋㅋㅋㅋㅋ 현아 니는 섹시한거 진짜 싫다며? 근데 맨날 하는건 섹시한 옷, 표정, 춤!	True	gender	offensive
ㅋㅋㅋㅋㅋㅋ 욕하는분들 평생 욕 안해보고 사신분?별게 다 불편해~~~~	False	none	offensive
ㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋ 사기꾼 자식이었어 ㅋㅋㅋㅋㅋ	False	others	offensive
ㅋㅋㅋㅋㅋㅋㅋㅋ 그 대통령은 느긋하게 휴가나 즐기고 있네 ㅋㅋ	False	none	offensive
ㅋㅋㅋㅋㅋㅋㅋㅋ 면허증 개같이땄넼ㅋㅋㅋㅋㅋㅋㅋ	False	none	hate
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 앞으로 여차하면 한서희를 정신병자로 만들수도 있다는 말로 들린다... 더러븐 yg,,, 제발 상장폐지 되기를...	False	others	hate
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ열폭들 한다고 난리났다 진짴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	False	none	offensive
ㅋㅋㅋㅋㅋㅋㅋㅋ정말 다 짱	False	none	none
ㅋㅋㅋㅋㅋㅋㅋ남욕하기전에 늬들 집구석이랑 인성부터 뒤돌아보고 댓글써라 아 그리고 전신거울도ㅇㅇ	False	others	hate
ㅋㅋㅋㅋㅋㅋㅋ애초에 여자들이 왜욕하는데? 성상품화때문아님? 저 기사 댓글에 한남새 기들 성희롱 오지는데 그딴 스 레기짓만 안해도 성상품화한다고 욕먹지 않음 한남들 지들 때문에 욕먹는건 모르고 좋다고 성희롱 오지네	True	gender	hate
ㅋㅋㅋㅋㅋㅋ마 서빙은 누가하노 정신차리고 퍼뜩온나	False	none	none
ㅋㅋㅋㅋㅋ아이고 핫하긴핫하네. 기사마다 악플달러 달려오니...	False	none	offensive
ㅋㅋㅋㅋ게이인줄 ㅋㅋㅋ옷이랑 화장좀봨ㅋㅋㅋㅋ	True	gender	hate
ㅋㅋㅋㅋ당당하게가 아니라 막나가는거지	False	none	none
ㅋㅋㅋㅋ또 신고하겟다는 기사올라오겟네 ㅋㅋㅋㅋㅋ법적대응한다고 ㅋㅋㅋㅋ	False	none	none
ㅋㅋㅋㅋ아니 뭐 그럼 딸이랑 인연 끊고 살리?ㅋㅋㅋ 김치녀들 진짜 별거 가지고 다 욕하네 ㅋㅋㅋ 세계원정성매매1위 김치녀	True	gender	hate
ㅋㅋㅋㅋ재미로 사람인생을 조지려 햇다는거내.... ㅋㅋㅋ법이 이따구로 벌금 맥이고 끝내니깐 재미로 저러지....남의 인생 조지려 햇던 저분들 인생 조져 주새요....	False	others	hate
ㅋㅋㅋㅋ차예련이 딱히 악플 먹을 연예인이 아닌데 난 도 뭐라고,,차예련이 잘 못 했 네 글타고 사과할 건더기는 아니고 그냥 이해하고 넘기자. 아줌마는 건들면 안돼요. 근데 그냥 좀 웃긴다.	True	gender	offensive
ㅋㅋㅋㅋ차유람 세뇌당해서 예수쟁이됨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	False	others	hate
ㅋㅋㅋ돈떨어졌냐??? 뭐만하면 기어들어와 ㅉㅉ 연기하다가 또 니상황 ㅈ됐다싶으면 그냥 또 토낄려고???이순재 배우가 너 그딴식으로 해서 싫어하는거야. 이쁜척은 졸라 해대면서 책임감 없는년	False	none	hate
ㅋㅋㅋ드라마 단막극 정도? 그냥 이승기 보러갔다~	False	none	offensive
ㅋㅋㅋ복면가왕 레전드 여자가왕은 소향이지	False	none	none
ㅋㅋㅋ연예인들 이미지 관리 시작했네 ㅋㅋㅋ	False	others	offensive
ㅋㅋㅋ원래 돈많고 능력잇으면 여자 여럿 끼고 사는거야 ㅋㅋㅋ 근데 웃기는건 니들같은 쿵쾅이들은 거기도 못낌 ㅋㅋㅋㅋㅋ	True	gender	hate
ㅋㅋㅋ원래도 이쁜이레 ㅋㅋㅋ 쿵쾅이들아 니네는 원래도 빻앗고 살빼도 빻앗어 ㅋㅋㅋㅋ	True	gender	hate
ㅋㅋㅋ위스플 제외한 한연생을 찍으면 되지 뭔 개소리냐 ㅋㅋㅋㅋ	False	none	offensive
ㅋㅋㅋ으이그... 진짜 정신병자들 많다	False	none	hate
ㅋㅋㅋ짜고치는거 다 아는데 질투는 무슨ㅋㅋㅋㅋㅋ	False	none	offensive
ㅋㅋ곧 흑역사 취급될 명단이네..이미 진행중인 작자도 있고	False	none	offensive
ㅋㅋ댓글로 사재기 햇다는 님들아 확증 없이 떠뜰지좀 마라어디까지나 당신들 심증일 뿐 이잖아...ㅋㅋ	False	others	offensive
ㅋㅋ사람들 댓글 요새 호의적이니까 바로사진 많이올리네 ㅋㅋ	False	none	none
ㅋㅋ웃긴뇬이네.호텔방까지 따라간뇬이	True	gender	hate
ㅋㅋ잼잇어요 ㅋㅋㅋ	False	none	none
ㅋㅎ농구..ㅎㅋ 웃고 간다..	False	none	offensive
ㅋ그 여자랑 알렉스가 팔던 바지. . . 커서 바느질하고 있었는데 나옴~ ㅎㅎ바지가 보풀이나서 난리~ ㅜ	False	none	none
ㅋ넘재미져 힐링된다	False	none	none
ㅋ전현무가 작업걸었구만.... ㅋ 미안하게 될꺼에요	False	none	offensive
ㅎ 아들이 뭔죄야 뭔상관이야 아들한테 어떤 의도도 합의도 없이 이뤄진일을 왜 같이 책임지라고 해	False	none	none
ㅎ 장태준이 죽인거면 시즌2할 이유없음 적폐급수 = 장태준(최정상 적폐) >>> 송희섭(적폐) > 이엘리야(정의로운 척 하는 적폐) 호구레벨 = 이성민 의원 > 강의원 보좌관 > 한도경(멍청할 정도로 착하기만 한 답답한 호구)	False	none	hate
ㅎㅎ 다시는 복귀한다 어쩐다 안 하면 좋겠네요 영원히 복귀하지마세요 이중성에 놀랐습니다ㅎ	False	none	hate
ㅎㅎ 불쌍히 여기소서 나도 난민 별룬데 너무 들이댄다 윤서인씨도 그만좀 해요 불쌍해보여요	False	others	none
ㅎㅎㅎ 오늘 댓글 왜이래 7시에서 댓글부대 풀었나봐 말투도 비슷해 ..이럼 도리어 박나래한테 역효과일텐데 ..	False	others	offensive
ㅎㅎㅎㅎ 아이고 현석아..... 너 아직도 양아치 근성 못버렸냐? ㅋㅋㅋ	False	others	offensive
ㅎㅎ문대통령님께서 대책강구를 잘하시고 계시고 중국에게도 지원해주시니 우리 국민들은 안심하고 다닐 수 있네요.	False	none	none
ㅎㅎ신부가 옆에 있으니 다른이미지보이네요 부끄러워하는건지ㅎ축하하고요아 울집 시어머니보시면 안될것같아요..48우리 아주버님 장가가라 다시 말씀하실듯..ㅎ	False	none	none
ㅜㅜ 승리를 믿어요 아닐꺼라고...	False	none	none
ㅜㅜㅜㅜㅜ노래 짱 잘하는 언니..완전 팬인데 꼭 쾌차해서 다시 무대에서 뵙고싶어요 힘내세요!!	False	none	none
ㅠ 둘이 결혼하게 해주세요~~	False	none	none
ㅠㅠ 박일성우님이 더빙한 영화를 보며 성장한거나 마찬가지입니다. 목소리 그리울꺼예요.삼가 고인의명복을빕니다.	False	none	none
가로세로 구독자 많네! 보니 구독할정도는 아닌것 같은디.	False	none	none
가만히 있던 스엠 머리채 잡지마 ㅅ1뱔 언플 안해줘서 지금 다들 개빡쳐 있으니깐ㅗㅗ	False	none	hate
가만히있어도 dm오는 여자라는 성별과. 연예인임에도 dm보내야 여자만날수있는 성별인 남자.. 명확한 권력관계지. 여자는 편하고 남자만 고생하고. 여성우월주의국가	True	gender	hate
가면가왕 아직도 하네 ..반갑다 ㄹ	False	none	none
가볍게 생겼자녀.딱봐도.양하치	False	others	hate
가부장제 한남은 도태가 답이지	True	gender	hate
가사노동비 3만원 ㄷㄷ 매일 배달시켜먹어놓고 일당 3만원 오우야	False	others	offensive
가세연에서 김태호 pd 재산 털고 있는데 해명좀 하시오. mbc월급으로 어떻게 40억 넘는걸 분양 받냐고 가세연이 분석하는데 왜 반응이 없는지??	False	none	none
가수는 대마좀해도되.맨정신에 좋은곡 못나온다	False	others	none
가수은퇴한다고햇다 몇년지나 애5명낳는다고음반내고 콘서트하고 엔터테이먼트회사차리면서 잘사는 사람도잇는데 문희준은 왜못나오냐!!?? 이것저것 뭘따져ㅡ 보기싫으면 안보면돼지~	False	none	offensive
가슴이 넘 아프네요~연기도 잘하고 정말예쁜배우였는데~~부디 편하게 가소서	False	none	none
가슴이 뭐 어때서?	False	none	offensive
가시나들이 무조건 밀어붙이는 사랑해서 한 결혼 이혼으로 가는 지름길	True	gender	hate
가시나들이 여자 가해자들도 나와야 입을 닥치지 진짜 못봐주겠네	True	gender	hate
가식 덩어리들. 팬이란 것들도 똑같다	False	others	offensive
가식떨지 맙시다. 솔직히 만약 당신앞에 마닷같은 남자가 다가온다면 당신은 빤스 안내릴 자신있나요? 진짜 다내립니다. 좋다고 하트날릴땐 언제고 이제와서 비난하는 여자들 진짜 못되보임.	True	gender	hate
가식이라쓰고 메뚜기라 읽는다 빼박팩트	False	others	hate
가요무대가 승자네요 최장기간 시청률 보증	False	none	none
가운데사람 누구지?군인이 립스틱까지바른건가??	False	others	offensive
가임기 여자들이 다이어트에 집착하는 이유는 임신하지 않았다는 걸 남자에게 알리기 위해서지.임신한 여자를 유혹하는 남자는 없으니까	True	gender	hate
가자 장미여관으로~~~	False	none	none
가장 천박한애가세상을 구한다모티브	False	none	hate
가정을 지키고싶으면 요리배우고 살빼야할듯.	True	gender	offensive
가족 ppl	False	others	offensive
가족들이 다 인물이 없네 ㅉㅉ	False	others	offensive
가족예능중 최악이다.아들을 재기를 위해 나왔다가 온가족이 연예인병에 걸린것이네.이런 프로그램은 하지말아야한다.	False	others	offensive
가족으로써 도의적 책임도 없습니까? 전 국민을 실망에 빠트린 피의자 와이프가 나오는 그 드라마 방송을 고집하는 MBC를 보이콧해야 하나요?	False	none	offensive
가지가지한다. 별거도 아닌걸로 왜그러나몰라.	False	none	offensive
각시앙 예전에 구설수 풋 여기까지만 할게.	False	none	offensive
간만에 좀 재밌었다 전회장의 빈자리가 아쉽다 전회장 있을땐 의자앉아서 토크만해도 재밌었는데	False	none	none
간만에 한번보려다 보기힘겨워 채널돌림 왜그래풍상씨 새로하네 수목은 이걸루~	False	none	none
간통죄 폐지다 고로 법적으로 홍상수랑 김민희 사귀는건 아무런 결격사유가 없다...한번 사는인생 사랑하는 사람이랑 사겨야지 자식있다고 의무감으로 부인이랑 살 필요없다고 본다...난 홍상수 이해한다	False	none	offensive
갈사람은 가는게 이치이죠...삼가고인의명복을빕니다	False	none	none
갈수도 있는거죠~~~못가게 되었더라면 출국 못하는거고~~별걸 다 걱정하십니다.	False	none	none
갈수록 군대복무기간줄이네26개월갓다온거 억울하네 스브얼	False	none	hate
갈수록 노잼	False	none	none
갈수록 더하네	False	none	offensive
갈수록 듣보들만 자꾸 나오네 섭외력이 떨어졌나? 이럴거면 박근혜, 이명박도 출연시켜서 가왕되라고 해라	False	none	offensive
갈수록 싸구려가 되가네...	False	none	offensive
갈수록 재미 없어져	False	none	none
갈수록 종답이네	False	none	none
갈수록 호감ㅋ	False	none	none
감당이되냐ㅋㅋ일이천도아니고 현재돈으로 수십억할지도모르는데ㅋㅋㅋ 도끼라해도 변상다못한다ㅋㅋㅋ 그냥 잊혀질때까지기다렸다가 좋은 앨범으로 보답하자!	False	none	offensive
감량만 한게 아닌거같던데..방송보다 누구지 했는데	False	none	none
감사할일 뿐입니다. 빨리 복귀하세요	False	none	none
감우성 연기 완전 대박 ㅠㅠ초딩 아들들이 울었네요ㅠㅠ최곱니다*!!!!	False	none	none
갑분싸 동정여론 뭐냐 ㅋㅋㅋㅋㅋㅋ 전국민을 기만한 놈인데 죽어도 싸지	False	others	hate
갑상선항진증이라 눈튀어나온거 고쳐진거라 하잖아요. 그병이 얼굴고 붓고 그랬을텐데 다 빠진걸테고 .... 눈들어가는 성형도 있소??	False	none	hate
갑자기 뇌출혈로 떠나신 아버지 잃은 슬픔에 3년동안 마니 울고 함들어서 저도 이 프로그램 보면서 슬펐어요 .....아 나도 저렇게라도 아버지보고싶어서 ..나연이 어머니 힘내시고 건강하시고 힘내세요 !!!!!	False	none	none
갑자기 생각난다 쇼미때 일리네어 조만간 일없네요 ㄷㄷㄷ 그의 예언이 적중했다 ㅇㄷ박자	False	none	none
갑작스럽게 감정을 흔드는 방법은 사이비 교주들이 많이 쓰는 방법이다. 절대적 행복과 불행은 없다. 새로운 면들을 본다는 건 신선하지만 이상윤씨 전씨 같은 분들 조심하세요.	False	others	none
갑질하다가 골로가신 연예인들 많던데 . . .	False	none	offensive
갓정아는 좀 오글거리는데 ㅋ 연기 잘한다고 갓이면 여기저기 배우들 갓으로 넘쳐나겠네 ㅋ 오바는 하지말자.	False	none	none
강가ㄴ빛 시후 인생 , 미투운동 동참하고 고해한후 전자발찌 차야 된다	False	none	hate
강가ㄴ빛인생 시후 , 미투고백 해라 , 고해한다음 셀프 전자발찌 차러 가즈아	True	gender	hate
강간모 자살 안 하는거보니 진짜 억울하긴 한가보네	True	gender	hate
강경헌 데꾸 나와라~ 연수도 안나오고 살맛이 안난다.	False	none	none
강기영이랑 공효진 좋아하지만...맛녀들 점차 영화나 드라마 홍보게스트로 넘쳐나겠구만...망조다.	True	gender	offensive
강남 챙녀들 망해라앗	True	gender	hate
강남♡유이 더 잘어울렸는데 아쉽	False	none	none
강남같은애 만나는거보면 그렇개 좋은사람은 아닌듯 좀실망함...	False	others	offensive
강남은정글가는목적이 먼지알것같다	False	others	offensive
강남이 왜 거짓말같지..	False	none	none
강남이니까 일본임에도 불구하고 인정하는거임 이승기 정준영 친구같은 날라리였음 용서 안해	False	others	none
강다니엘 개발리는데;;;	False	none	offensive
강다니엘 너무 좋아요~명절때 못들었지만 꼭 다시듣고 싶네요	False	none	none
강다니엘 노력한거 잘 안다. 속 시끄러운 얘기 많지만 진심 아는 사람들은 다 알고 있다. 여기서 이런저런 얘기하는 사람들 중 정말 팬인 사람이 얼마나 될까? 어차피 자기일 아니니 쉽게 말하는 것일 뿐이다	False	none	none
강다니엘 머리채잡히는꼴 보니까 어이없넼ㅋㅋㅋㅋ 걍 찐순위 까면 끝나는걸 ㅠㅠ 온갖 어그로들이 신나서 달려든당 ㅋㅋ	False	none	none
강다니엘 팬들 생각해서 초스피드로 달려온 거 잊지않아. 앞으로도 같이 가자❤️	False	none	none
강다니엘 팬들이 억지로 터트린듯..하긴 장나라급은 아이돌뉴스 덮을만한 파급력이 있지	False	others	offensive
강다니엘군 응원합닏♥️	False	none	none
강다니엘은 좀 ..	False	none	none
강단이 딸이 불쌍하다 딸은 외국에 보내놓고 ㅋㅋ 지는 연애질이라니 ㅋㅋㅋ	False	none	offensive
강대니엘+박지훈+웅성우특히 강대니엘. 전국민이이미알고있다	False	none	offensive
강동주도 나와야 하는거 아님?	False	none	none
강변 아즐이 불쌍하다. 티비에 얼굴도 팔렸는데	False	others	offensive
강변이 생각보다 훨~~~씬 저질이구나!	False	none	offensive
강성훈.. 자살할거 같은 기분ㅠ 꼭 건강 잘 추스려서 다시 좋은 모습으로 나오길 응원합니다	False	none	offensive
강수지가 미쳤지	False	none	offensive
강수지옷이 흰색으로보이냐?기자야	False	none	none
강씨는 갈수록 입 짧은 햇님 닮아가네. 먹방 잘하게 생겼어 ㅋㅋㅋ	False	none	none
강용석의 가로세로 연구소에서 한효주 정확히 아니라고 언급했어요~	False	none	none
강원래 한동안 엄청 까였었는데 이제는 좋아해주는가보네?	False	none	none
강은비 팬들 무섭네 증거가져와도 하나경잘못이래 ㄷㄷㄷ	False	none	none
강인은 억울한거지 .마녀사냥하지마라. 그렇게치면 정준영 단톡방에있던 모든 사람들 조사대상이지. 프로그램이나 뭐 단발성으로 만들어진 단톡방들이 한두개겠냐	False	none	offensive
강인이는 축구만 하는줄 알았더니ㅠ	False	none	none
강지환팬은아니지만 감금되있으면 핸드폰은 쓰게하냐?그리고 남자집엔 왜쳐들어가 술마시냐? 하여간 또 뭐바라고 저러는거지	True	gender	hate
